"gene_id","gene_name","samples_detected","total_counts","is_deprecated_probe","is_universe"
"ENSG00000198668","CALM1",22,65316,FALSE,TRUE
"ENSG00000258424","AL512791.1",0,0,FALSE,FALSE
"ENSG00000258678","LINC02317",0,0,FALSE,FALSE
"ENSG00000233208","LINC00642",0,0,FALSE,FALSE
"ENSG00000259789","AL096869.3",0,0,FALSE,FALSE
"ENSG00000165914","TTC7B",22,128083,FALSE,TRUE
"ENSG00000258935","AL096869.1",0,0,FALSE,FALSE
"ENSG00000259163","AL096869.2",0,0,FALSE,FALSE
"ENSG00000258437","AL139193.1",0,0,FALSE,FALSE
"ENSG00000258716","AL139193.2",0,0,FALSE,FALSE
"ENSG00000287663","AL122020.2",0,0,FALSE,FALSE
"ENSG00000258884","LINC02321",0,0,FALSE,FALSE
"ENSG00000100784","RPS6KA5",0,0,FALSE,FALSE
"ENSG00000133943","DGLUCY",22,194657,FALSE,TRUE
"ENSG00000119714","GPR68",22,8513,FALSE,TRUE
"ENSG00000258875","AL135818.1",0,0,FALSE,FALSE
"ENSG00000260810","AL135818.2",0,0,FALSE,FALSE
"ENSG00000286607","AL135818.3",0,0,FALSE,FALSE
"ENSG00000015133","CCDC88C",22,56913,FALSE,TRUE
"ENSG00000258798","AL133153.2",0,0,FALSE,FALSE
"ENSG00000100796","PPP4R3A",22,212890,FALSE,TRUE
"ENSG00000133962","CATSPERB",22,3922,FALSE,TRUE
"ENSG00000260711","AL121839.2",0,0,FALSE,FALSE
"ENSG00000165929","TC2N",22,22075,FALSE,TRUE
"ENSG00000140092","FBLN5",22,366302,FALSE,TRUE
"ENSG00000100815","TRIP11",22,145876,FALSE,TRUE
"ENSG00000066427","ATXN3",22,198867,FALSE,TRUE
"ENSG00000183648","NDUFB1",22,450805,FALSE,TRUE
"ENSG00000165934","CPSF2",22,240899,FALSE,TRUE
"ENSG00000258481","AL133240.1",0,0,FALSE,FALSE
"ENSG00000286630","AL133240.2",0,0,FALSE,FALSE
"ENSG00000140090","SLC24A4",22,11189,FALSE,TRUE
"ENSG00000100599","RIN3",22,352563,FALSE,TRUE
"ENSG00000100600","LGMN",22,408216,FALSE,TRUE
"ENSG00000066455","GOLGA5",22,197088,FALSE,TRUE
"ENSG00000258742","LINC02833",0,0,FALSE,FALSE
"ENSG00000258499","LINC02287",0,0,FALSE,FALSE
"ENSG00000100604","CHGA",22,48736,FALSE,TRUE
"ENSG00000100605","ITPK1",22,227727,FALSE,TRUE
"ENSG00000258730","ITPK1-AS1",0,0,FALSE,FALSE
"ENSG00000165943","MOAP1",22,192622,FALSE,TRUE
"ENSG00000153485","TMEM251",22,81413,FALSE,TRUE
"ENSG00000170270","GON7",22,54928,FALSE,TRUE
"ENSG00000012963","UBR7",22,134198,FALSE,TRUE
"ENSG00000011114","BTBD7",22,294465,FALSE,TRUE
"ENSG00000133958","UNC79",22,27556,FALSE,TRUE
"ENSG00000278396","AL122023.1",0,0,FALSE,FALSE
"ENSG00000187581","COX8C",22,3133,FALSE,TRUE
"ENSG00000175785","PRIMA1",22,14358,FALSE,TRUE
"ENSG00000258584","FAM181A-AS1",0,0,FALSE,FALSE
"ENSG00000140067","FAM181A",22,5595,FALSE,TRUE
"ENSG00000100628","ASB2",22,3615,FALSE,TRUE
"ENSG00000258987","AL132642.1",0,0,FALSE,FALSE
"ENSG00000175699","CCDC197",7,8,FALSE,TRUE
"ENSG00000089723","OTUB2",22,5539,FALSE,TRUE
"ENSG00000089737","DDX24",22,613742,FALSE,TRUE
"ENSG00000165948","IFI27L1",22,60916,FALSE,TRUE
"ENSG00000165949","IFI27",22,586533,FALSE,TRUE
"ENSG00000119632","IFI27L2",22,180286,FALSE,TRUE
"ENSG00000119698","PPP4R4",22,28059,FALSE,TRUE
"ENSG00000140093","SERPINA10",22,5634,FALSE,TRUE
"ENSG00000170099","SERPINA6",22,4532,FALSE,TRUE
"ENSG00000197249","SERPINA1",22,168429,FALSE,TRUE
"ENSG00000256357","AL132708.1",0,0,FALSE,FALSE
"ENSG00000186910","SERPINA11",22,5603,FALSE,TRUE
"ENSG00000170054","SERPINA9",22,5649,FALSE,TRUE
"ENSG00000165953","SERPINA12",22,5047,FALSE,TRUE
"ENSG00000287668","AL132990.1",0,0,FALSE,FALSE
"ENSG00000100665","SERPINA4",22,5423,FALSE,TRUE
"ENSG00000188488","SERPINA5",22,12496,FALSE,TRUE
"ENSG00000288028","AL049839.3",0,0,FALSE,FALSE
"ENSG00000196136","SERPINA3",22,154852,FALSE,TRUE
"ENSG00000133937","GSC",22,15047,FALSE,TRUE
"ENSG00000285205","AL121612.2",0,0,FALSE,FALSE
"ENSG00000274379","AL121612.1",0,0,FALSE,FALSE
"ENSG00000258933","LINC02279",0,0,FALSE,FALSE
"ENSG00000258866","AL390254.1",0,0,FALSE,FALSE
"ENSG00000100697","DICER1",22,206927,FALSE,TRUE
"ENSG00000235706","DICER1-AS1",0,0,FALSE,FALSE
"ENSG00000165959","CLMN",22,59743,FALSE,TRUE
"ENSG00000259143","AL356017.1",0,0,FALSE,FALSE
"ENSG00000258630","LINC02292",0,0,FALSE,FALSE
"ENSG00000176438","SYNE3",22,84448,FALSE,TRUE
"ENSG00000258572","AL133467.1",0,0,FALSE,FALSE
"ENSG00000247092","SNHG10",0,0,FALSE,FALSE
"ENSG00000182512","GLRX5",22,209543,FALSE,TRUE
"ENSG00000258390","LINC02318",0,0,FALSE,FALSE
"ENSG00000258927","AL133467.2",0,0,FALSE,FALSE
"ENSG00000270038","AL133467.4",0,0,FALSE,FALSE
"ENSG00000187621","TCL6",0,0,FALSE,FALSE
"ENSG00000213231","TCL1B",22,2559,FALSE,TRUE
"ENSG00000100721","TCL1A",22,9089,FALSE,TRUE
"ENSG00000257275","AL139020.1",0,0,FALSE,FALSE
"ENSG00000258516","AL133167.1",0,0,FALSE,FALSE
"ENSG00000250366","TUNAR",22,6007,FALSE,TRUE
"ENSG00000227051","C14orf132",22,103069,FALSE,TRUE
"ENSG00000168398","BDKRB2",22,25595,FALSE,TRUE
"ENSG00000258412","AL355102.1",0,0,FALSE,FALSE
"ENSG00000259036","AL355102.5",0,0,FALSE,FALSE
"ENSG00000100739","BDKRB1",22,7059,FALSE,TRUE
"ENSG00000258793","AL355102.4",0,0,FALSE,FALSE
"ENSG00000258729","AL355102.3",0,0,FALSE,FALSE
"ENSG00000066739","ATG2B",22,209898,FALSE,TRUE
"ENSG00000100744","GSKIP",22,58992,FALSE,TRUE
"ENSG00000140057","AK7",22,5558,FALSE,TRUE
"ENSG00000260806","AL163051.1",0,0,FALSE,FALSE
"ENSG00000090060","PAPOLA",22,133642,FALSE,TRUE
"ENSG00000258702","AL137786.1",0,0,FALSE,FALSE
"ENSG00000287350","AL137786.2",0,0,FALSE,FALSE
"ENSG00000258979","LINC02299",0,0,FALSE,FALSE
"ENSG00000287772","AL137786.3",0,0,FALSE,FALSE
"ENSG00000100749","VRK1",22,78955,FALSE,TRUE
"ENSG00000225163","LINC00618",0,0,FALSE,FALSE
"ENSG00000288034","AL049833.4",0,0,FALSE,FALSE
"ENSG00000259026","AL049833.2",0,0,FALSE,FALSE
"ENSG00000258393","AL049833.1",0,0,FALSE,FALSE
"ENSG00000259110","LINC02304",0,0,FALSE,FALSE
"ENSG00000285584","AL158800.1",0,0,FALSE,FALSE
"ENSG00000246084","LINC02325",0,0,FALSE,FALSE
"ENSG00000197176","LINC02291",0,0,FALSE,FALSE
"ENSG00000287501","AL163872.1",0,0,FALSE,FALSE
"ENSG00000258869","LINC02312",0,0,FALSE,FALSE
"ENSG00000258379","AL355097.1",0,0,FALSE,FALSE
"ENSG00000246223","LINC01550",0,0,FALSE,FALSE
"ENSG00000259097","AL163932.1",0,0,FALSE,FALSE
"ENSG00000258511","LINC02295",0,0,FALSE,FALSE
"ENSG00000258795","AL132719.1",0,0,FALSE,FALSE
"ENSG00000176605","C14orf177",22,3175,FALSE,TRUE
"ENSG00000237342","AL132796.1",0,0,FALSE,FALSE
"ENSG00000259119","AL132796.2",0,0,FALSE,FALSE
"ENSG00000287991","AL162151.3",0,0,FALSE,FALSE
"ENSG00000229402","AL162151.1",0,0,FALSE,FALSE
"ENSG00000127152","BCL11B",22,17035,FALSE,TRUE
"ENSG00000235785","AL109767.1",0,0,FALSE,FALSE
"ENSG00000258383","AL132819.1",0,0,FALSE,FALSE
"ENSG00000183576","SETD3",22,402392,FALSE,TRUE
"ENSG00000090061","CCNK",22,323851,FALSE,TRUE
"ENSG00000205476","CCDC85C",22,117129,FALSE,TRUE
"ENSG00000258749","AL110504.1",0,0,FALSE,FALSE
"ENSG00000247970","AL160313.1",0,0,FALSE,FALSE
"ENSG00000182218","HHIPL1",22,42399,FALSE,TRUE
"ENSG00000036530","CYP46A1",22,24971,FALSE,TRUE
"ENSG00000258672","AL160313.2",0,0,FALSE,FALSE
"ENSG00000066629","EML1",22,48315,FALSE,TRUE
"ENSG00000196405","EVL",22,549372,FALSE,TRUE
"ENSG00000258693","AL133368.2",0,0,FALSE,FALSE
"ENSG00000258560","AL157912.1",0,0,FALSE,FALSE
"ENSG00000168350","DEGS2",22,18029,FALSE,TRUE
"ENSG00000258982","AL133523.1",0,0,FALSE,FALSE
"ENSG00000100811","YY1",22,225690,FALSE,TRUE
"ENSG00000258904","AL157871.5",0,0,FALSE,FALSE
"ENSG00000259052","AL157871.6",0,0,FALSE,FALSE
"ENSG00000197119","SLC25A29",22,273339,FALSE,TRUE
"ENSG00000258504","AL157871.1",0,0,FALSE,FALSE
"ENSG00000140107","SLC25A47",22,9340,FALSE,TRUE
"ENSG00000258666","AL157871.4",0,0,FALSE,FALSE
"ENSG00000140105","WARS",22,234686,FALSE,TRUE
"ENSG00000258521","AL157871.2",0,0,FALSE,FALSE
"ENSG00000176473","WDR25",22,72001,FALSE,TRUE
"ENSG00000258620","AL135838.1",0,0,FALSE,FALSE
"ENSG00000183092","BEGAIN",22,68627,FALSE,TRUE
"ENSG00000259031","AL845552.2",0,0,FALSE,FALSE
"ENSG00000258576","AL163974.1",0,0,FALSE,FALSE
"ENSG00000196273","LINC00523",0,0,FALSE,FALSE
"ENSG00000258717","AL132711.1",0,0,FALSE,FALSE
"ENSG00000185559","DLK1",22,5679,FALSE,TRUE
"ENSG00000214548","MEG3",0,0,FALSE,FALSE
"ENSG00000258663","AL117190.2",0,0,FALSE,FALSE
"ENSG00000254656","RTL1",22,5378,FALSE,TRUE
"ENSG00000225746","MEG8",0,0,FALSE,FALSE
"ENSG00000258861","MIR381HG",0,0,FALSE,FALSE
"ENSG00000223403","MEG9",0,0,FALSE,FALSE
"ENSG00000230805","AL132709.7",0,0,FALSE,FALSE
"ENSG00000288302","AL132709.8",0,0,FALSE,FALSE
"ENSG00000259004","LINC02285",0,0,FALSE,FALSE
"ENSG00000286551","AL355836.2",0,0,FALSE,FALSE
"ENSG00000288252","AL355836.4",0,0,FALSE,FALSE
"ENSG00000288245","AL355836.3",0,0,FALSE,FALSE
"ENSG00000258497","AL359682.1",0,0,FALSE,FALSE
"ENSG00000258460","AL355096.1",0,0,FALSE,FALSE
"ENSG00000259023","LINC00524",0,0,FALSE,FALSE
"ENSG00000259082","LINC02314",0,0,FALSE,FALSE
"ENSG00000259166","AL049836.2",0,0,FALSE,FALSE
"ENSG00000258498","DIO3OS",0,0,FALSE,FALSE
"ENSG00000197406","DIO3",22,5786,FALSE,TRUE
"ENSG00000258919","AL049836.1",0,0,FALSE,FALSE
"ENSG00000258404","LINC02320",0,0,FALSE,FALSE
"ENSG00000258512","LINC00239",0,0,FALSE,FALSE
"ENSG00000078304","PPP2R5C",22,226985,FALSE,TRUE
"ENSG00000259088","AL137779.2",0,0,FALSE,FALSE
"ENSG00000256705","AL137779.1",0,0,FALSE,FALSE
"ENSG00000271780","AL118558.3",0,0,FALSE,FALSE
"ENSG00000272444","AL118558.4",0,0,FALSE,FALSE
"ENSG00000197102","DYNC1H1",22,257932,FALSE,TRUE
"ENSG00000080824","HSP90AA1",22,1229538,FALSE,TRUE
"ENSG00000140153","WDR20",22,162383,FALSE,TRUE
"ENSG00000080823","MOK",22,64301,FALSE,TRUE
"ENSG00000022976","ZNF839",22,56951,FALSE,TRUE
"ENSG00000100865","CINP",22,123029,FALSE,TRUE
"ENSG00000196663","TECPR2",22,90360,FALSE,TRUE
"ENSG00000156381","ANKRD9",22,162989,FALSE,TRUE
"ENSG00000259230","LINC02323",0,0,FALSE,FALSE
"ENSG00000089902","RCOR1",22,151222,FALSE,TRUE
"ENSG00000259508","AL132801.1",0,0,FALSE,FALSE
"ENSG00000131323","TRAF3",22,92221,FALSE,TRUE
"ENSG00000166126","AMN",22,8938,FALSE,TRUE
"ENSG00000198752","CDC42BPB",22,442538,FALSE,TRUE
"ENSG00000259515","AL117209.1",0,0,FALSE,FALSE
"ENSG00000283071","LBHD2",22,7087,FALSE,TRUE
"ENSG00000259444","AL161669.1",0,0,FALSE,FALSE
"ENSG00000205436","EXOC3L4",22,6604,FALSE,TRUE
"ENSG00000259717","LINC00677",0,0,FALSE,FALSE
"ENSG00000185215","TNFAIP2",22,130009,FALSE,TRUE
"ENSG00000251533","LINC00605",0,0,FALSE,FALSE
"ENSG00000278071","AL161669.3",0,0,FALSE,FALSE
"ENSG00000259775","AL138976.2",0,0,FALSE,FALSE
"ENSG00000100664","EIF5",22,507615,FALSE,TRUE
"ENSG00000075413","MARK3",22,271017,FALSE,TRUE
"ENSG00000166165","CKB",22,773170,FALSE,TRUE
"ENSG00000260285","AL133367.1",0,0,FALSE,FALSE
"ENSG00000166166","TRMT61A",22,74682,FALSE,TRUE
"ENSG00000258851","AL139300.2",0,0,FALSE,FALSE
"ENSG00000166170","BAG5",22,270062,FALSE,TRUE
"ENSG00000126214","KLC1",22,479247,FALSE,TRUE
"ENSG00000256053","COA8",22,135976,FALSE,TRUE
"ENSG00000246451","AL049840.2",0,0,FALSE,FALSE
"ENSG00000270108","AL049840.6",0,0,FALSE,FALSE
"ENSG00000269910","AL049840.3",0,0,FALSE,FALSE
"ENSG00000269940","AL049840.4",0,0,FALSE,FALSE
"ENSG00000269958","AL049840.5",0,0,FALSE,FALSE
"ENSG00000126215","XRCC3",22,29947,FALSE,TRUE
"ENSG00000100711","ZFYVE21",22,317071,FALSE,TRUE
"ENSG00000088808","PPP1R13B",22,124385,FALSE,TRUE
"ENSG00000258735","LINC00637",0,0,FALSE,FALSE
"ENSG00000258534","AL132712.1",0,0,FALSE,FALSE
"ENSG00000287346","AL132712.2",0,0,FALSE,FALSE
"ENSG00000156411","ATP5MPL",22,65461,FALSE,TRUE
"ENSG00000156414","TDRD9",22,19673,FALSE,TRUE
"ENSG00000227729","RD3L",22,4302,FALSE,TRUE
"ENSG00000166183","ASPG",22,7122,FALSE,TRUE
"ENSG00000258748","AL359399.1",0,0,FALSE,FALSE
"ENSG00000066735","KIF26A",22,13550,FALSE,TRUE
"ENSG00000258913","LINC02691",0,0,FALSE,FALSE
"ENSG00000288459","AL512357.2",0,0,FALSE,FALSE
"ENSG00000258598","AL512357.1",0,0,FALSE,FALSE
"ENSG00000258986","TMEM179",22,34513,FALSE,TRUE
"ENSG00000184601","C14orf180",22,3620,FALSE,TRUE
"ENSG00000259037","BX927359.1",0,0,FALSE,FALSE
"ENSG00000258736","AL583722.3",0,0,FALSE,FALSE
"ENSG00000260792","LINC02280",0,0,FALSE,FALSE
"ENSG00000256050","AL583722.1",0,0,FALSE,FALSE
"ENSG00000203485","INF2",22,573363,FALSE,TRUE
"ENSG00000258858","AL583722.4",0,0,FALSE,FALSE
"ENSG00000185100","ADSSL1",22,57220,FALSE,TRUE
"ENSG00000184990","SIVA1",22,405239,FALSE,TRUE
"ENSG00000258430","AL583722.2",0,0,FALSE,FALSE
"ENSG00000142208","AKT1",22,794196,FALSE,TRUE
"ENSG00000179627","ZBTB42",22,23896,FALSE,TRUE
"ENSG00000258701","LINC00638",0,0,FALSE,FALSE
"ENSG00000258811","AL583810.2",0,0,FALSE,FALSE
"ENSG00000258593","AL583810.1",0,0,FALSE,FALSE
"ENSG00000099814","CEP170B",22,111576,FALSE,TRUE
"ENSG00000259067","AL583810.3",0,0,FALSE,FALSE
"ENSG00000166428","PLD4",22,236568,FALSE,TRUE
"ENSG00000185567","AHNAK2",22,185074,FALSE,TRUE
"ENSG00000140104","CLBA1",22,35103,FALSE,TRUE
"ENSG00000170779","CDCA4",22,34638,FALSE,TRUE
"ENSG00000183484","GPR132",22,58427,FALSE,TRUE
"ENSG00000257556","LINC02298",0,0,FALSE,FALSE
"ENSG00000286636","AL512356.4",0,0,FALSE,FALSE
"ENSG00000287459","AL512356.5",0,0,FALSE,FALSE
"ENSG00000184916","JAG2",22,61686,FALSE,TRUE
"ENSG00000183828","NUDT14",22,110236,FALSE,TRUE
"ENSG00000185024","BRF1",22,186013,FALSE,TRUE
"ENSG00000184887","BTBD6",22,127077,FALSE,TRUE
"ENSG00000179364","PACS2",22,222672,FALSE,TRUE
"ENSG00000226174","TEX22",22,3760,FALSE,TRUE
"ENSG00000251602","AL928654.1",0,0,FALSE,FALSE
"ENSG00000182979","MTA1",22,500155,FALSE,TRUE
"ENSG00000257270","AL928654.2",0,0,FALSE,FALSE
"ENSG00000182809","CRIP2",22,458418,FALSE,TRUE
"ENSG00000213145","CRIP1",22,270643,FALSE,TRUE
"ENSG00000185347","TEDC1",22,27825,FALSE,TRUE
"ENSG00000184986","TMEM121",22,25612,FALSE,TRUE
"ENSG00000211890","IGHA2",22,5983,FALSE,TRUE
"ENSG00000211891","IGHE",22,10383,FALSE,TRUE
"ENSG00000211892","IGHG4",0,0,FALSE,FALSE
"ENSG00000211893","IGHG2",22,26218,FALSE,TRUE
"ENSG00000253364","COPDA1",0,0,FALSE,FALSE
"ENSG00000253755","IGHGP",0,0,FALSE,FALSE
"ENSG00000211895","IGHA1",22,18696,FALSE,TRUE
"ENSG00000253692","IGHEP1",0,0,FALSE,FALSE
"ENSG00000211896","IGHG1",22,71493,FALSE,TRUE
"ENSG00000211897","IGHG3",22,12987,FALSE,TRUE
"ENSG00000211898","IGHD",22,5505,FALSE,TRUE
"ENSG00000211899","IGHM",22,22004,FALSE,TRUE
"ENSG00000211900","IGHJ6",0,0,FALSE,FALSE
"ENSG00000237111","IGHJ3P",0,0,FALSE,FALSE
"ENSG00000242472","IGHJ5",0,0,FALSE,FALSE
"ENSG00000240041","IGHJ4",0,0,FALSE,FALSE
"ENSG00000242887","IGHJ3",0,0,FALSE,FALSE
"ENSG00000237547","IGHJ2P",0,0,FALSE,FALSE
"ENSG00000211904","IGHJ2",0,0,FALSE,FALSE
"ENSG00000211905","IGHJ1",0,0,FALSE,FALSE
"ENSG00000236597","IGHD7-27",0,0,FALSE,FALSE
"ENSG00000227335","IGHJ1P",0,0,FALSE,FALSE
"ENSG00000211907","IGHD1-26",0,0,FALSE,FALSE
"ENSG00000225825","IGHD6-25",0,0,FALSE,FALSE
"ENSG00000211909","IGHD5-24",0,0,FALSE,FALSE
"ENSG00000227196","IGHD4-23",0,0,FALSE,FALSE
"ENSG00000211911","IGHD3-22",0,0,FALSE,FALSE
"ENSG00000211912","IGHD2-21",0,0,FALSE,FALSE
"ENSG00000244620","AC246787.2",0,0,FALSE,FALSE
"ENSG00000237020","IGHD1-20",0,0,FALSE,FALSE
"ENSG00000211914","IGHD6-19",0,0,FALSE,FALSE
"ENSG00000211915","IGHD5-18",0,0,FALSE,FALSE
"ENSG00000227800","IGHD4-17",0,0,FALSE,FALSE
"ENSG00000211917","IGHD3-16",0,0,FALSE,FALSE
"ENSG00000211918","IGHD2-15",0,0,FALSE,FALSE
"ENSG00000227108","IGHD1-14",0,0,FALSE,FALSE
"ENSG00000211920","IGHD6-13",0,0,FALSE,FALSE
"ENSG00000211921","IGHD5-12",0,0,FALSE,FALSE
"ENSG00000232543","IGHD4-11",0,0,FALSE,FALSE
"ENSG00000211923","IGHD3-10",0,0,FALSE,FALSE
"ENSG00000211924","IGHD3-9",0,0,FALSE,FALSE
"ENSG00000211925","IGHD2-8",0,0,FALSE,FALSE
"ENSG00000237197","IGHD1-7",0,0,FALSE,FALSE
"ENSG00000228131","IGHD6-6",0,0,FALSE,FALSE
"ENSG00000211928","IGHD5-5",0,0,FALSE,FALSE
"ENSG00000233655","IGHD4-4",0,0,FALSE,FALSE
"ENSG00000211930","IGHD3-3",0,0,FALSE,FALSE
"ENSG00000211931","IGHD2-2",0,0,FALSE,FALSE
"ENSG00000226777","FAM30A",22,19524,FALSE,TRUE
"ENSG00000236170","IGHD1-1",0,0,FALSE,FALSE
"ENSG00000211933","IGHV6-1",0,0,FALSE,FALSE
"ENSG00000254279","IGHVII-1-1",0,0,FALSE,FALSE
"ENSG00000211934","IGHV1-2",0,0,FALSE,FALSE
"ENSG00000253780","IGHVIII-2-1",0,0,FALSE,FALSE
"ENSG00000211935","IGHV1-3",0,0,FALSE,FALSE
"ENSG00000276775","IGHV4-4",0,0,FALSE,FALSE
"ENSG00000282122","IGHV7-4-1",0,0,FALSE,FALSE
"ENSG00000211937","IGHV2-5",0,0,FALSE,FALSE
"ENSG00000253387","IGHVIII-5-1",0,0,FALSE,FALSE
"ENSG00000254053","IGHVIII-5-2",0,0,FALSE,FALSE
"ENSG00000253763","IGHV3-6",0,0,FALSE,FALSE
"ENSG00000211938","IGHV3-7",0,0,FALSE,FALSE
"ENSG00000282639","IGHV3-64D",0,0,FALSE,FALSE
"ENSG00000282651","IGHV5-10-1",0,0,FALSE,FALSE
"ENSG00000211941","IGHV3-11",0,0,FALSE,FALSE
"ENSG00000254215","IGHVIII-11-1",0,0,FALSE,FALSE
"ENSG00000254174","IGHV1-12",0,0,FALSE,FALSE
"ENSG00000211942","IGHV3-13",0,0,FALSE,FALSE
"ENSG00000253412","IGHVIII-13-1",0,0,FALSE,FALSE
"ENSG00000253709","IGHV1-14",0,0,FALSE,FALSE
"ENSG00000211943","IGHV3-15",0,0,FALSE,FALSE
"ENSG00000253458","IGHVII-15-1",0,0,FALSE,FALSE
"ENSG00000211944","IGHV3-16",0,0,FALSE,FALSE
"ENSG00000283948","IGHVIII-16-1",0,0,FALSE,FALSE
"ENSG00000254046","IGHV1-17",0,0,FALSE,FALSE
"ENSG00000211945","IGHV1-18",0,0,FALSE,FALSE
"ENSG00000253883","IGHV3-19",0,0,FALSE,FALSE
"ENSG00000271201","AC247036.1",0,0,FALSE,FALSE
"ENSG00000211946","IGHV3-20",0,0,FALSE,FALSE
"ENSG00000211947","IGHV3-21",0,0,FALSE,FALSE
"ENSG00000253957","IGHV3-22",0,0,FALSE,FALSE
"ENSG00000253345","IGHVII-22-1",0,0,FALSE,FALSE
"ENSG00000254045","IGHVIII-22-2",0,0,FALSE,FALSE
"ENSG00000211949","IGHV3-23",0,0,FALSE,FALSE
"ENSG00000211950","IGHV1-24",0,0,FALSE,FALSE
"ENSG00000276210","LINC00226",0,0,FALSE,FALSE
"ENSG00000253441","IGHV3-25",0,0,FALSE,FALSE
"ENSG00000253367","IGHVIII-25-1",0,0,FALSE,FALSE
"ENSG00000211951","IGHV2-26",0,0,FALSE,FALSE
"ENSG00000253462","IGHVIII-26-1",0,0,FALSE,FALSE
"ENSG00000253482","IGHVII-26-2",0,0,FALSE,FALSE
"ENSG00000254326","IGHV7-27",0,0,FALSE,FALSE
"ENSG00000211952","IGHV4-28",0,0,FALSE,FALSE
"ENSG00000253149","IGHVII-28-1",0,0,FALSE,FALSE
"ENSG00000254289","IGHV3-32",0,0,FALSE,FALSE
"ENSG00000270550","IGHV3-30",0,0,FALSE,FALSE
"ENSG00000253491","IGHVII-30-1",0,0,FALSE,FALSE
"ENSG00000253587","IGHV3-30-2",0,0,FALSE,FALSE
"ENSG00000231475","IGHV4-31",0,0,FALSE,FALSE
"ENSG00000283607","IGHVII-30-21",0,0,FALSE,FALSE
"ENSG00000270474","IGHV3-29",0,0,FALSE,FALSE
"ENSG00000211955","IGHV3-33",0,0,FALSE,FALSE
"ENSG00000254203","IGHVII-33-1",0,0,FALSE,FALSE
"ENSG00000253440","IGHV3-33-2",0,0,FALSE,FALSE
"ENSG00000211956","IGHV4-34",0,0,FALSE,FALSE
"ENSG00000253325","IGHV7-34-1",0,0,FALSE,FALSE
"ENSG00000211957","IGHV3-35",0,0,FALSE,FALSE
"ENSG00000253240","IGHV3-36",0,0,FALSE,FALSE
"ENSG00000253359","IGHV3-37",0,0,FALSE,FALSE
"ENSG00000211958","IGHV3-38",0,0,FALSE,FALSE
"ENSG00000253989","IGHVIII-38-1",0,0,FALSE,FALSE
"ENSG00000211959","IGHV4-39",0,0,FALSE,FALSE
"ENSG00000253467","IGHV7-40",0,0,FALSE,FALSE
"ENSG00000253294","IGHVII-40-1",0,0,FALSE,FALSE
"ENSG00000278473","IGHV3-41",0,0,FALSE,FALSE
"ENSG00000254228","IGHV3-42",0,0,FALSE,FALSE
"ENSG00000232216","IGHV3-43",0,0,FALSE,FALSE
"ENSG00000283195","IGHVII-43-1",0,0,FALSE,FALSE
"ENSG00000283562","IGHVIII-44",0,0,FALSE,FALSE
"ENSG00000283464","AC244452.3",0,0,FALSE,FALSE
"ENSG00000270816","LINC00221",0,0,FALSE,FALSE
"ENSG00000253465","IGHVIV-44-1",0,0,FALSE,FALSE
"ENSG00000253895","IGHVII-44-2",0,0,FALSE,FALSE
"ENSG00000211961","IGHV1-45",0,0,FALSE,FALSE
"ENSG00000211962","IGHV1-46",0,0,FALSE,FALSE
"ENSG00000253808","IGHVII-46-1",0,0,FALSE,FALSE
"ENSG00000229092","IGHV3-47",0,0,FALSE,FALSE
"ENSG00000253862","IGHVIII-47-1",0,0,FALSE,FALSE
"ENSG00000211964","IGHV3-48",0,0,FALSE,FALSE
"ENSG00000211965","IGHV3-49",0,0,FALSE,FALSE
"ENSG00000253386","IGHVII-49-1",0,0,FALSE,FALSE
"ENSG00000253241","IGHV3-50",0,0,FALSE,FALSE
"ENSG00000211966","IGHV5-51",0,0,FALSE,FALSE
"ENSG00000254167","IGHVIII-51-1",0,0,FALSE,FALSE
"ENSG00000253941","IGHVII-51-2",0,0,FALSE,FALSE
"ENSG00000253545","IGHV3-52",0,0,FALSE,FALSE
"ENSG00000211967","IGHV3-53",0,0,FALSE,FALSE
"ENSG00000253714","IGHVII-53-1",0,0,FALSE,FALSE
"ENSG00000275475","IGHV3-54",0,0,FALSE,FALSE
"ENSG00000254395","IGHV4-55",0,0,FALSE,FALSE
"ENSG00000253131","IGHV7-56",0,0,FALSE,FALSE
"ENSG00000253759","IGHV3-57",0,0,FALSE,FALSE
"ENSG00000211968","IGHV1-58",0,0,FALSE,FALSE
"ENSG00000224373","IGHV4-59",0,0,FALSE,FALSE
"ENSG00000253742","IGHV3-60",0,0,FALSE,FALSE
"ENSG00000254329","IGHVII-60-1",0,0,FALSE,FALSE
"ENSG00000211970","IGHV4-61",0,0,FALSE,FALSE
"ENSG00000253132","IGHV3-62",0,0,FALSE,FALSE
"ENSG00000253747","IGHVII-62-1",0,0,FALSE,FALSE
"ENSG00000253936","IGHV3-63",0,0,FALSE,FALSE
"ENSG00000223648","IGHV3-64",0,0,FALSE,FALSE
"ENSG00000253209","IGHV3-65",0,0,FALSE,FALSE
"ENSG00000253169","IGHVII-65-1",0,0,FALSE,FALSE
"ENSG00000211972","IGHV3-66",0,0,FALSE,FALSE
"ENSG00000253274","IGHV1-67",0,0,FALSE,FALSE
"ENSG00000253820","IGHVII-67-1",0,0,FALSE,FALSE
"ENSG00000254036","IGHVIII-67-2",0,0,FALSE,FALSE
"ENSG00000253635","IGHVIII-67-3",0,0,FALSE,FALSE
"ENSG00000254052","IGHVIII-67-4",0,0,FALSE,FALSE
"ENSG00000253703","IGHV1-68",0,0,FALSE,FALSE
